--------------------------------------------------------------------------------------------------------------------------------------------------------------
ID..........................: 10
CLASIFICACION...............: FALTA!
SERIE.......................: FALTA!
UBICACION...................: FALTA!
PROVINCIA...................: CORDOBA
LATITUD.....................: FALTA!
LONGITUD....................: FALTA!
ALTITUD.....................: FALTA!
PENDIENTE...................: FALTA!
DRENAJE.....................: FALTA!
ESCURRIMIENTO...............: FALTA!
PERMEABILIDAD...............: FALTA!
TIPO DE SUELO...............: FALTA!
COLOR.......................: FALTA!
HORIZONTE->NOMBRE(S)........:  Ap    | E     | Bt1   | Bt1   | BC    | Ck
HORIZONTE->Profundidad muestra:  0-14  | 14-22 | 22-46 | 46-70 | 70-97 | +97
HORIZONTE->Mat. orgánica:  2.97  | 2.91  | 1.31  | 0.45  | 0.28  | 0.21
HORIZONTE->C orgánico:  1.72  | 1.69  | 0.76  | 0.26  | 0.16  | 0.12
HORIZONTE->N total:  0.165 | 0.154 | 0.085 | 0.058 | 0.04  | 0.03
HORIZONTE->Relación C/N:  10    | 11    | 9     | 4     | 4     | 4
HORIZONTE->Arcilla < 2µ:  23.7  | 20.2  | 33.2  | 28.5  | 18.4  | 12.2
HORIZONTE->Limo 2-50µ:  70.4  | 74.4  | 63.3  | 66.6  | 72.5  | 74.5
HORIZONTE->Arena >50µ:  5.9   | 6.1   | 4.3   | 5.5   | 9.6   | 12.0
HORIZONTE->TOTAL:  100.0 | 100.7 | 100.8 | 100.6 | 100.5 | 98.7
HORIZONTE->Limo 2-20µ:  -     | -     | -     | -     | -     | -
HORIZONTE->Arena::  -     | -     | -     | -     | -     | -
HORIZONTE->Muy fina 50-100µ:  4.8   | 5.6   | 3.5   | 5.0   | 7.2   | 9.1
HORIZONTE->Fina 100-250µ:  1.1   | 0.5   | 0.8   | 0.5   | 2.1   | 2.2
HORIZONTE->Media 250-500µ:  0.0   | 0.0   | 0.0   | 0.0   | 0.2   | 0.3
HORIZONTE->Gruesa 500-1000µ:  0.0   | 0.0   | 0.0   | 0.0   | 0.1   | 0.4
HORIZONTE->Muy gruesa 1-2mm:  0.0   | 0.0   | 0.0   | 0.0   | 0.0   | 0.0
HORIZONTE->Calcáreo, CaCO3:  0.0   | 0.0   | 0.0   | 0.0   | 0.0   | 4.3
HORIZONTE->Equiv.humedad:  26.9  | 27.1  | 34.3  | 32.7  | 31.8  | 26.1
HORIZONTE->Resist.pasta:  ---   | ---   | ---   | ---   | ---   | ---
HORIZONTE->Conductividad:  ---   | ---   | 1.7   | 8.5   | 21.3  | 24.7
HORIZONTE->pH pasta (1:1):  5.0   | 5.3   | 6.8   | 7.3   | 8.2   | 8.1
HORIZONTE->pH agua (1:2,5):  5.3   | 5.8   | 7.7   | 8.9   | 9.1   | 9.4
HORIZONTE->pH 1N ClK (1:2,5):  -     | -     | -     | -     | -     | -
HORIZONTE->Ca++ intercambio:  7.6   | 7.9   | ---   | ---   | ---   | ---
HORIZONTE->Mg++ intercambio:  2.7   | 2.6   | ---   | ---   | ---   | ---
HORIZONTE->Na+ intercambio:  0.4   | 0.4   | 2.3   | 4.0   | 11.0  | 11.4
HORIZONTE->K+ intercambio:  2.5   | 2.8   | 2.7   | 2.1   | 4.0   | 3.7
HORIZONTE->H+ intercambio:  3.9   | 2.8   | ---   | ---   | ---   | ---
HORIZONTE->(Na+/T):  2.3   | 2.4   | 9.3   | 16.1  | 45.8  | 50.7
HORIZONTE->C.I.C., (T):  17.4  | 16.8  | 24.8  | 24.8  | 24.0  | 22.5
HORIZONTE->Suma bases (S):  13.2  | 13.7  | ---   | ---   | ---   | ---
HORIZONTE->Sat.bases, (S/T):  76    | 82    | ---   | ---   | ---   | ---
HORIZONTE->Comp. Extr. Sat.:  -     | -     | -     | -     | -     | -
HORIZONTE->Ca++:  ---   | ---   | ---   | 13.4  | 32.9  | 30.0
HORIZONTE->Mg++:  ---   | ---   | ---   | 7.2   | 17.1  | 18.8
HORIZONTE->Na+:  ---   | ---   | ---   | 63.0  | 165.0 | 205.0
HORIZONTE->K+:  ---   | ---   | ---   | 1.5   | 3.0   | 3.6
HORIZONTE->CO3-:  ---   | ---   | ---   | 3.1   | 3.9   | 3.1
HORIZONTE->SO4=:  ---   | ---   | ---   | 37.3  | 111.0 | 150.0
HORIZONTE->Cl-:  ---   | ---   | ---   | 47.9  | 99.3  | 100.0
HORIZONTE->RAS:  ---   | ---   | ---   | 20    | 33    | 42
