-     | -     | -     | -     |
944   | 945   | 946   | 947   | 948
A2    | B2t   | A1b   | B2tb  | B3cab
00-15 | 29-43 | 50-65 | 75-87 | 103-115
1.19  | 1.76  | 2.78  | 1.45  | 0.71
0.14  | 0.14  | 0.16  | 0.10  | 0.05
9     | 7     | 10    | 8     | 7
-     | -     | -     | -     |
0.4   | 0.0   | 0.0   | 0.0   | 5.1
7.4   | 7.4   | 7.2   | 7.5   | 8.0
6.6   | 6.4   | 6.3   | 6.4   | 6.9
32.8  | 39.2  | 35.9  | 43.0  | 35.4
-     | -     | -     | -     |
-     | 34.1  | 31.9  | 37.2  | -
-     | -     | -     | -     |
-     | 1.7   | 1.3   | 2.6   | -
-     | -     | -     | -     |
1.0   | 1.0   | 0.6   | 0.8   | 0.7
-     | -     | -     | -     |
0.4   | 0.2   | 0.2   | 0.3   | 0.8
-     | -     | -     | -     |
-     | 2.2   | 3.2   | 2.2   | -
1.2   | 0.5   | 0.6   | 0.7   | 2.3
26.5  | 35.0  | 31.3  | 42.5  | 34.3
