-      | -      | -      | -      | -      |
10.338 | 10.339 | 10.340 | 10.341 | 10.342 | 10.343
A1     | B1     | B21t   | B22t   | B3     | Cca
02-14  | 17-24  | 30-40  | 50-60  | 75-90  | 115-130
4.83   | 3.41   | 1.60   | 0.92   | 0.52   | 0.29
10     | 8      | 8      | 7      | 8      | 7
26.8   | 35.2   | 41.9   | 40.2   | 37.2   | 33.6
28.8   | 27.2   | 21.4   | 19.6   | 25.2   | 22.8
64.6   | 57.2   | 51.5   | 52.0   | 54.1   | 58.7
0.6    | 0.6    | 0.5    | 0.5    | 0.3    | 0.3
7.6    | 6.6    | 5.8    | 7.0    | 8.0    | 7.1
-      | -      | -      | -      | -      | -
0.3    | 0.3    | 0.3    | 0.3    | 0.3    | 0.4
-      | -      | -      | -      | 0.5    | 9.6
6.4    | 6.0    | 6.0    | 6.3    | 6.6    | 7.7
5.8    | 5.2    | 5.2    | 5.3    | 5.7    | 6.9
-      | -      | -      | -      | -      | -
31.40  | 31.82  | 43.61  | 41.60  | 34.20  | N.D.
7.17   | 7.07   | 5.43   | 6.54   | 5.99   | 7.17
29.5   | 32.3   | 38.8   | 37.4   | 36.4   | 33.4
6.1    | 4.1    | 2.1    | 0.9    | 0.3    | 0.3
