-     | -     |
924   | 925   | 926
A1    | AC    | C
00-12 | 27-38 | 55-65
0.83  | 0.31  | 0.17
0.05  | 0.00  | 0.00
10    | -     | -
9.30  | 9.00  | 8.80
1.30  | 2.00  | 3.00
3.50  | 3.80  | 3.00
5.20  | 5.70  | 6.50
37.50 | 38.50 | 38.80
42.10 | 40.90 | 41.00
2.40  | 2.10  | 1.90
0.80  | 0.70  | 1.90
0.0   | 0.0   | 0.0
6.1   | 5.8   | 5.7
4.8   | 4.6   | 4.3
2.47  | 1.55  | 0.55
3.90  | 3.10  | 3.30
