-     | -     |
10778 | 10779 | 10780
A11   | A12   | II
05-20 | 40-65 | 90-110
1.39  | 0.48  | 0.43
0.81  | 0.28  | 0.25
0.047 | 0.027 | 0.023
17.23 | 10.37 | 10.87
5.14  | 5.02  | 20.81
5.74  | 7.40  | 7.28
11.38 | 10.66 | 16.45
0.27  | 0.26  | 0.42
73.88 | 64.39 | 57.11
-     | -     | -
9.22  | 19.61 | 4.87
0.11  | 0.06  | 0.34
0.0   | 0.0   | 0.0
6.4   | 5.5   | 6.0
5.7   | 4.3   | 4.8
18.32 | 15.57 | 22.24
-     | -     |
6.11  | 5.55  | 18.08
10.20 | 6.10  | 6.20
