-     | -     | -     | -     | -     |
3793  | 3794  | 3795  | 3796  | 3797  | 3798
A2    | B21t  | B22t  | B32ca | B32ca | Cca
00-16 | 17-37 | 40-62 | 65-80 | 87-98 | 105-125
4.35  | 2.03  | 1.98  | 0.67  | 0.36  | 0.23
0.20  | 0.10  | 0.04  | 0.03  | 0.04  | 0.03
13    | 12    | -     | 13    | 5     | 5
33.92 | 40.43 | 51.82 | 43.43 | 42.47 | 43.83
35.15 | 33.72 | 28.89 | 33.10 | 31.78 | 34.08
65.37 | 58.95 | 47.69 | 55.99 | 57.02 | N.D.
0.27  | 0.27  | 0.18  | 0.20  | 0.18  | 0.20
0.41  | 0.34  | 0.30  | 0.36  | 0.32  | 0.29
0.00  | 0.00  | 0.00  | 0.00  | 0.00  | 0.03
0.00  | 0.00  | 0.01  | 0.03  | 0.01  | 0.00
0.0   | 0.0   | 0.2   | 1.8   | 6.5   | 0.1
5.4   | 6.4   | 7.6   | 7.8   | 7.8   | 7.7
5.3   | 5.8   | 6.7   | 6.9   | 7.0   | 6.7
27.80 | 33.80 | 45.80 | 35.90 | 35.00 | 34.60
-     | -     | -     | -     | -     |
26.06 | 28.71 | 31.90 | 31.83 | 29.70 | 29.22
1.04  | 0.50  | 1.24  | 1.03  | 1.21  | 0.90
