-     | -     | -      | -      | -      |
7226  | 7227  | 7228   | 7229   | 7230   | 7231
A1    | B1    | IIB21t | IIB22t | IIB3ca | IICca
03-20 | 27-37 | 41-48  | 53-78  | 82-100 | 100-130
2.41  | 2.01  | 1.41   | 0.52   | 0.30   | 0.23
0.13  | 0.15  | 0.08   | 0.04   | 0.03   | 0.02
10    | 10    | 10     | 7      | 5      | 6
13.67 | 18.02 | 26.09  | 32.15  | 26.62  | 26.01
15.81 | 12.20 | 10.65  | 10.85  | 15.85  | 16.98
28.68 | 28.03 | 28.19  | 33.67  | 40.34  | 35.01
2.93  | 2.08  | 2.67   | 3.02   | 2.23   | 2.27
49.51 | 47.94 | 38.26  | 27.94  | 27.17  | 33.26
4.86  | 3.71  | 4.29   | 2.58   | 2.88   | 2.73
0.35  | 0.18  | 0.50   | 0.64   | 0.76   | 0.72
-     | -     | -      | -      | -      |
0.0   | 0.0   | 0.0    | 0.0    | 6.99   | 8.25
5.7   | 5.5   | 5.8    | 6.1    | 7.8    | 7.9
5.0   | 4.9   | 5.1    | 5.3    | 6.9    | 7.0
0.4   | 0.3   | 0.3    | 0.3    | 0.8    | 0.8
15.80 | 19.50 | 22.30  | 27.90  | 23.20  | 22.90
13.83 | 16.46 | 23.39  | 28.38  | 25.90  | 24.85
