-     |
-     |
C1    | IIC2
-     | -
-     | -
-     | -
-     | -
-     | -
7.5   | 7.7
0.5   | 1.7
2.8   | 2.2
0.1   | 0.1
0.2   | 0.2
77.1  | 74.4
10.4  | 14.6
1.0   | 0.8
-     | -
-     |
0     | 0
2.9   | 2.1
69504 | 44888
5.2   | 4.8
5.9   | 5.5
4.3   | 4.0
-     | -
0.30  | 0.50
0.05  | 0.05
0.05  | 0.05
1.20  | 1.00
3     | 3
1.10  | 1.10
1.50  | 1.7
73    | 65
