-     | -     | -     | -     | -      |
1726  | 1727  | 1728  | 1729  | 1730   | 1731
Ap    | B1    | B21t  | B22t  | B3ca   | Cca
02-10 | 15-22 | 30-41 | 50-70 | 78-100 | 115-130
4.69  | 2.96  | 2.19  | 1.55  | 0.78   | 0.49
0.20  | 0.13  | 0.09  | 0.07  | 0.03   | 0.02
13    | 13    | 13    | 12    | 12     | 10
-     | -     | -     | -     | -      |
0.0   | 0.0   | 0.0   | 0.0   | 3.50   | 3.59
6.8   | 6.8   | 7.2   | 7.8   | 8.5    | 8.5
6.1   | 5.6   | 5.8   | 6.3   | 7.1    | 7.1
30.0  | 29.0  | N.D.  | 42.1  | 43.2   | 32.6
-     | -     | -     | -     | -      |
18.8  | 18.4  | 25.5  | 27.9  | N.D.   | N.D.
-     | -     | -     | -     | -      |
3.4   | 4.8   | 6.0   | 7.2   | N.D.   | N.D.
-     | -     | -     | -     | -      |
0.9   | 0.9   | 0.8   | 0.8   | 0.9    | 0.9
-     | -     | -     | -     | -      |
N.D.  | N.D.  | 2.7   | 3.0   | 3.6    | 3.8
-     | -     | -     | -     | -      |
-     | -     | -     | -     | -      | -
-     | -     | -     | 7.1   | 8.3    | 11.7
28.19 | 34.67 | 50.42 | 54.56 | 53.01  | 49.88
26.63 | 6.37  | 4.35  | 3.69  | 3.69   | 2.39
