-    | -     | -     | -     |
A2   | B21t  | B22t  | B3ca  | Cca
5-17 | 35-45 | 54-66 | 73-85 | 100-120
3,44 | 1,72  | 1,03  | 0,34  | 0,17
2,0  | 1,0   | 0,6   | 0,2   | 0,1
0,1  | 0,1   | 0,06  | 0,03  | ND
11   | 10    | 9     | 8     | ND
0,0  | 0,0   | 0,2   | 2,6   | 3,6
-    | -     | -     | -     |
27,8 | 40,2  | 41,3  | 41,9  | 38,6
5,4  | 6,5   | 7,2   | 7,5   | 7,5
5,5  | 6,8   | 7,5   | 7,9   | 7,9
5,0  | 6,0   | 6,4   | 6,8   | 6,8
-    | -     | -     | -     |
-    | -     | -     | -     |
-    | -     | -     | -     |
2,3  | 5,8   | ND    | ND    | ND
0,6  | 1,9   | 2,2   | 2,2   | 2,1
0,3  | 0,4   | 0,5   | 0,5   | 0,5
16,7 | 36,5  | ND    | ND    | ND
3,8  | 1,9   | ND    | ND    | ND
22,6 | 39,3  | 40,9  | 34,5  | 30,3
74   | 93    | ND    | ND    | ND
-    | -     | -     | -     |
2,65 | 4,83  | 5,38  | 6,38  | 6,93
