-     | -      | -      | -      | -       |
10781 | 10782  | 10783  | 10784  | 10785   | 10786
A1    | B21t   | B22t   | B23t   | B3ca    | Cca
05-17 | 25-40  | 50-70  | 78-90  | 100-115 | 135-145
3.01  | 3.29   | 1.66   | 1.59   | 0.76    | 0.74
1.75  | 1.91   | 0.97   | 0.92   | 0.44    | 0.42
0.140 | 0.121  | 0.088  | 0.073  | 0.034   | 0.024
12.50 | 15.79  | 11.02  | 12.60  | 12.94   | 17.92
29.53 | 45.24  | 42.51  | 42.11  | 40.01   | 39.02
27.05 | 28.53  | 29.07  | 29.51  | 27.02   | 26.08
60.71 | 48.51  | 50.53  | 51.65  | 54.86   | 56.46
1.07  | 0.52   | 1.01   | 0.49   | 0.29    | 0.29
8.28  | 5.41   | 5.63   | 5.43   | 4.37    | 4.00
0.41  | 0.23   | 0.28   | 0.29   | 0.32    | 0.22
-     | 0.09   | 0.04   | 0.03   | 0.15    | 0.01
-     | -      | -      | 5.5    | 15.70   | 16.20
7.2   | 7.4    | 8.4    | 8.9    | 9.0     | 8.9
6.0   | 5.9    | 6.8    | 7.2    | 7.3     | 7.3
76.40 | 113.20 | 191.10 | 223.00 | 237.00  | 239.00
26.82 | 39.25  | 40.03  | 39.77  | 30.48   | 27.08
31.94 | 47.17  | 44.97  | 44.49  | 41.87   | 38.68
10.60 | 6.30   | 5.90   | 5.30   | 4.60    | 4.10
