-     | -     | -     | -       |
A1    | B21   | B22   | B31ca   | B32ca(g)
5-15  | 25-35 | 50-70 | 110-120 | 135-155
5,02  | 2,99  | 2,13  | 1,15    | 0,10
2,92  | 1,74  | 1,24  | 0,67    | 0,06
0,237 | 0,159 | 0,120 | 0,101   | ND
12    | 11    | 10    | 7       | ND
-     | -     | -     | -       |
0,0   | 0,0   | 0,0   | 1,2     | 8,8
-     | -     | -     | -       |
29,7  | 41,5  | 45,4  | 42,3    | 48,4
4,8   | 5,4   | 6,6   | 7,4     | 7,6
5,0   | 5,5   | 6,7   | 7,4     | 7,4
4,9   | 5,2   | 6,1   | 6,8     | 7,0
-     | -     | -     | -       |
-     | -     | -     | -       |
-     | -     | -     | -       |
2,5   | 3,3   | 3,0   | ND      | ND
0,3   | 0,7   | 1,2   | 1,3     | 1,4
0,3   | 0,6   | 0,6   | 0,5     | 0,5
30,3  | 41,9  | 46,7  | ND      | ND
9,6   | 4,2   | 2,3   | ND      | ND
35,7  | 45,4  | 49,0  | 43,2    | 45,0
85    | 92    | 95    | ND      | ND
-     | -     | -     | -       |
0,8   | 1,5   | 2,4   | 3,0     | 3,1
