-     | -     | -     | -      |
-     | -     | -     | -      | -
A1    | B21t  | B22t  | B31ca  | B32ca
06-16 | 30-45 | 60-75 | 93-100 | 120-140
6.00  | 3.71  | 1.70  | 0.94   | 0.20
3.49  | 2.16  | 0.99  | 0.55   | 0.12
0.315 | 0.182 | 0.085 | 0.060  | ND
11    | 12    | 12    | 9      | ND
24.2  | 30.5  | 39.8  | 38.0   | 38.7
-     | -     | -     | -      | -
74.5  | 67.9  | 58.4  | 60.1   | 60.0
0.3   | 0.4   | 0.5   | 0.5    | 0.4
0.7   | 0.8   | 0.9   | 0.9    | 0.6
0.3   | 0.4   | 0.4   | 0.5    | 0.3
0.0   | 0.0   | 0.0   | 0.0    | 0.0
0.0   | 0.0   | 0.0   | 7.7    | 5.4
5.7   | 6.1   | 6.5   | 7.7    | 8.0
-     | -     | -     | -      | -
38.8  | 40.7  | 38.7  | 37.4   | 40.2
35.8  | 37.2  | 36.7  | 30.8   | 34.9
