-     | -      | -     | -       |
153   | 154    | 155   | 156     | 157
Ap    | B21t   | B22t  | B3ca    | Cca
03-12 | 25-40  | 60-80 | 100-117 | 140-160
4.84  | 3.46   | 2.60  | 0.84    | 0.45
0.19  | 0.12   | 0.10  | 0.03    | 0.02
15    | 16     | 16    | 16      | 11
42.30 | 46.70  | 51.30 | 48.30   | 48.20
27.20 | 28.90  | 25.60 | 21.10   | 22.10
54.90 | 50..80 | 46.20 | 48.90   | 49.70
1.70  | 1.40   | 1.20  | 1.60    | 1.10
0.70  | 0.70   | 0.80  | 0.90    | 0.80
0.40  | 0.40   | 0.50  | 0.30    | 0.20
-     | -      | -     | -       | -
0.0   | 0.0    | 0.6   | 9.2     | 9.0
6.7   | 6.7    | 7.3   | 8.3     | 8.3
5.8   | 5.7    | 6.1   | 6.9     | 6.9
41.90 | 45.00  | 45.70 | 44.80   | 43.50
0.90  | 3.10   | 7.20  | 11.60   | 13.30.
39.20 | 45.20  | 53.50 | 60.70   | 58.80
