-     | -     | -     | -     | -       |
140   | 141   | 142   | 143   | 144     | 145
A1    | A3    | B21t  | B22t  | B3      | C
00-15 | 21-33 | 40-50 | 75-85 | 115-125 | 170-210
3.20  | 1.90  | 1.20  | 0.90  | 0.40    | 0.20
-     | -     | -     | -     | -       | -
10    | 10    | 8     | 9     | 8       | 7
26.10 | 28.30 | 49.70 | 46.90 | 36.70   | 37.70
30.70 | 26.80 | 18.10 | 18.10 | 23.70   | 27.60
64.40 | 60.60 | 42.60 | 46.40 | 55.90   | 53.20
3.00  | 3.50  | 2.70  | 2.40  | 2.40    | 2.50
3.50  | 3.60  | 2.40  | 2.20  | 2.60    | 3.60
2.70  | 3.50  | 2.20  | 1.80  | 2.10    | 2.60
0.30  | 0.50  | 0.40  | 0.30  | 0.30    | 0.40
-     | -     | -     | -     | -       | -
5.5   | 5.3   | 5.7   | 6.4   | 6.4     | 6.6
5.0   | 4.8   | 4.8   | 5.4   | 5.3     | 5.5
-     | -     | -     | -     | -       | -
21.00 | 19.30 | 32.00 | 32.00 | 25.60   | 30.00
0.50  | 0.50  | 0.60  | 0.90  | 0.80    | 1.00
26.10 | 24.80 | 41.50 | 41.20 | 32.40   | 33.80
-     | -     | -     | -     | -       | -
