-     | -     | -     | -     | -      |
4.746 | 4.747 | 4.748 | 4.749 | 4.750  | 4.751
Ap    | B1    | B21t  | B22t  | B3     | Cca
00-14 | 15-23 | 25-35 | 50-65 | 85-100 | 125-140
2.61  | 1.51  | 0.21  | 0.21  | 1.14   | 0.07
0.16  | 0.13  | 0.08  | 0.06  | 0.04   | 0.03
9     | 7     | 2     | 2     | 17     | 1
20.74 | 22.61 | 27.04 | 27.38 | 21.06  | 19.40
28.37 | 29.83 | 30.64 | 29.24 | 29.73  | 31.37
70.32 | 75.90 | 70.56 | 70.05 | 75.07  | 76.32
8.32  | 1.37  | 2.21  | 2.37  | 3.45   | 3.85
0.57  | 0.11  | 0.19  | 0.19  | 0.43   | 0.43
0.05  | -     | -     | 0.01  | -      | -
-     | -     | -     | -     | -      |
-     | -     | -     | -     | -      | 3.6
6.5   | 6.6   | 6.6   | 6.7   | 6.7    | 8.2
5.6   | 5.3   | 5.2   | 5.3   | 5.4    | 7.0
-     | -     | -     | -     | -      | -
24.80 | 26.50 | 30.60 | 29.20 | 25.40  | 23.80
1.73  | 1.62  | 1.73  | 0.72  | 0.83   | 0.88
25.35 | 27.71 | 32.41 | 29.60 | 26.02  | 24.80
26.0  | 26.0  | 12.0  | 15.0  | N.D.   | N.D.
