-      | -      | -      | -      |
10.480 | 10.481 | 10.482 | 10.483 | 10.484
A1     | B21t   | B22t   | B3     | Cca
03-25  | 35-55  | 60-80  | 90-100 | 115-120
3.48   | 2.49   | 1.06   | 0.35   | 0.07
0.22   | 0.15   | 0.09   | 0.06   | 0.04
4      | 9      | 6      | 3      | 1
27.62  | 37.58  | 45.04  | 40.88  | 33.91
30.37  | 23.02  | 20.21  | 26.13  | 28.09
63.40  | 56.44  | 49.74  | 53.50  | 53.22
1.04   | 0.73   | 1.73   | 1.29   | 1.49
7.72   | 5.20   | 3.46   | 4.28   | 11.19
0.22   | 0.05   | 0.03   | 0.05   | 0.19
-      | -      | -      | -      |
0.0    | 0.0    | 0.0    | 1.6    | 2.6
6.0    | 6.7    | 7.7    | 8.0    | 8.5
5.2    | 5.4    | 6.2    | 6.8    | 7.0
-      | -      | -      | -      | -
N.D.   | 26.84  | 30.40  | 35.40  | 30.10
N.D.   | 9.31   | 13.88  | 14.75  | 18.94
26.12  | 35.03  | 43.21  | 38.67  | 30.56
1.89   | 1.55   | 0.56   | -      | -
