-     | -     | -     | -     | -      |
8524  | 8525  | 8526  | 8527  | 8528   | 8529
A1    | B21t  | B22t  | B31ca | B32ca  | C
04-10 | 17-40 | 45-60 | 65-90 | 98-110 | 130-149
4.70  | 2.22  | 1.51  | 0.73  | 0.51   | 0.36
0.21  | 0.11  | 0.07  | 0.04  | 0.02   | 0.01
13    | 11    | 13    | 11    | 13     | 11
32.61 | 46.00 | 52.55 | 50.65 | 45.89  | 43.75
35.15 | 24.90 | 18.53 | 25.88 | 36.48  | 32.23
64.09 | 51.77 | 42.13 | 47.18 | 51.41  | 54.13
0.93  | 1.82  | 3.56  | 1.69  | 0.86   | 0.24
2.15  | 0.40  | 1.75  | 0.47  | 1.83   | 1.84
0.22  | 0.01  | 0.01  | 0.01  | 0.01   | 0.04
-     | -     | -     | -     | -      | -
-     | -     | -     | -     | -      |
0.0   | 0.0   | 0.52  | 2.97  | 0.39   | 0.0
6.1   | 7.3   | 8.1   | 8.3   | 8.1    | 7.4
5.4   | 6.1   | 6.9   | 7.1   | 6.8    | 5.8
0.88  | 1.05  | 0.85  | 0.93  | 0.92   | 1.44
39.4  | 52.6  | 64.0  | 59.9  | 50.9   | 44.8
28.26 | 40.08 | 45.20 | 44.15 | 40.91  | 41.42
