-     | -     | -     | -     | -      |
1146  | 1147  | 1148  | 1149  | 1150   | 1151
Ap    | B1    | B21t  | B22t  | B3ca   | Cca
00-17 | 17-27 | 30-42 | 52-68 | 96-114 | 130-142
3.46  | 2.72  | 1.43  | 0.79  | 0.45   | 0.10
0.223 | 0.158 | 0.118 | 0.076 | 0.052  | -
9     | 10    | 7     | 6     | 5      | -
-     | -     | -     | -     | -      |
0.0   | 0.0   | 0.0   | 0.0   | 2.4    | 3.6
5.8   | 6.1   | 6.5   | 6.9   | 8.3    | 8.2
5.3   | 5.4   | 5.6   | 5.8   | 7.7    | 7.5
20.90 | 23.10 | 33.70 | 30.40 | N.D.   | N.D.
-     | -     | -     | -     | -      |
17.10 | 18.80 | 28.60 | 26.30 | 29.90  | 29.90
-     | -     | -     | -     | -      |
2.60  | 1.90  | 1.80  | 1.70  | N.D.   | N.D.
-     | -     | -     | -     | -      |
0.90  | 0.60  | 1.00  | 1.10  | 1.00   | 1.10
-     | -     | -     | -     | -      |
0.20  | 0.20  | 0.60  | 0.80  | 0.90   | 0.90
-     | -     | -     | -     | -      |
2.10  | 1.60  | 1.70  | 0.50  | N.D.   | N.D.
0.96  | 0.87  | 1.78  | 2.63  | -      | -
20.00 | 31.40 | 45.70 | 43.40 | 37.30  | 36.20
