-     | -     | -     | -     | -      |
6901  | 6902  | 6903  | 6904  | 6905   | 6906
A1    | B21t  | B22t  | B31   | B32ca  | Cca
05-15 | 25-40 | 43-70 | 76-90 | 98-120 | 135-145
3.61  | 1.95  | 0.51  | 0.43  | 0.37   | 029
0.194 | 0.095 | 0.056 | 0.034 | 0.019  | 0.017
11    | 12    | 5     | 7     | 11     | 10
33.94 | 38.59 | 39.80 | 40.36 | 46.51  | 43.24
27.27 | 28.01 | 27.23 | 27.01 | 30.01  | 29.30
61.29 | 56.79 | 57.01 | 55.53 | 49.48  | 53.99
1.35  | 1.17  | 0.97  | 0.70  | 0.89   | 0.55
3.20  | 3.27  | 2.01  | 3.23  | 2.96   | 2.07
0.22  | 0.18  | 0.21  | 0.18  | 0.16   | 0.15
-     | -     | -     | -     | -      | -
0.26  | 1.50  | 1.76  | 0.77  | 4.75   | 11.61
7.1   | 7.1   | 7.4   | 7.6   | 7.8    | 7.9
6.2   | 6.2   | 6.1   | 6.4   | 6.6    | 6.6
0.862 | 0.639 | 0.631 | 0.562 | 0.731  | 0.-08
35.78 | 39.74 | 40.76 | 40.80 | 40.15  | 42.93
34.73 | 39.33 | 39.26 | 42.26 | 47.99  | 45.30
