Ap    | E     | Bt1   | Bt1   | BC    | Ck
0-14  | 14-22 | 22-46 | 46-70 | 70-97 | +97
2.97  | 2.91  | 1.31  | 0.45  | 0.28  | 0.21
1.72  | 1.69  | 0.76  | 0.26  | 0.16  | 0.12
0.165 | 0.154 | 0.085 | 0.058 | 0.04  | 0.03
10    | 11    | 9     | 4     | 4     | 4
23.7  | 20.2  | 33.2  | 28.5  | 18.4  | 12.2
70.4  | 74.4  | 63.3  | 66.6  | 72.5  | 74.5
5.9   | 6.1   | 4.3   | 5.5   | 9.6   | 12.0
100.0 | 100.7 | 100.8 | 100.6 | 100.5 | 98.7
-     | -     | -     | -     | -     | -
-     | -     | -     | -     | -     | -
4.8   | 5.6   | 3.5   | 5.0   | 7.2   | 9.1
1.1   | 0.5   | 0.8   | 0.5   | 2.1   | 2.2
0.0   | 0.0   | 0.0   | 0.0   | 0.2   | 0.3
0.0   | 0.0   | 0.0   | 0.0   | 0.1   | 0.4
0.0   | 0.0   | 0.0   | 0.0   | 0.0   | 0.0
0.0   | 0.0   | 0.0   | 0.0   | 0.0   | 4.3
26.9  | 27.1  | 34.3  | 32.7  | 31.8  | 26.1
---   | ---   | ---   | ---   | ---   | ---
---   | ---   | 1.7   | 8.5   | 21.3  | 24.7
5.0   | 5.3   | 6.8   | 7.3   | 8.2   | 8.1
5.3   | 5.8   | 7.7   | 8.9   | 9.1   | 9.4
-     | -     | -     | -     | -     | -
7.6   | 7.9   | ---   | ---   | ---   | ---
2.7   | 2.6   | ---   | ---   | ---   | ---
0.4   | 0.4   | 2.3   | 4.0   | 11.0  | 11.4
2.5   | 2.8   | 2.7   | 2.1   | 4.0   | 3.7
3.9   | 2.8   | ---   | ---   | ---   | ---
2.3   | 2.4   | 9.3   | 16.1  | 45.8  | 50.7
17.4  | 16.8  | 24.8  | 24.8  | 24.0  | 22.5
13.2  | 13.7  | ---   | ---   | ---   | ---
76    | 82    | ---   | ---   | ---   | ---
-     | -     | -     | -     | -     | -
---   | ---   | ---   | 13.4  | 32.9  | 30.0
---   | ---   | ---   | 7.2   | 17.1  | 18.8
---   | ---   | ---   | 63.0  | 165.0 | 205.0
---   | ---   | ---   | 1.5   | 3.0   | 3.6
---   | ---   | ---   | 3.1   | 3.9   | 3.1
---   | ---   | ---   | 37.3  | 111.0 | 150.0
---   | ---   | ---   | 47.9  | 99.3  | 100.0
---   | ---   | ---   | 20    | 33    | 42
