--------------------------------------------------------------------------------------------------------------------------------------------------------------
ID..........................: 7
CLASIFICACION...............: FALTA!
SERIE.......................: FALTA!
UBICACION...................: FALTA!
PROVINCIA...................: CORDOBA
LATITUD.....................: FALTA!
LONGITUD....................: FALTA!
ALTITUD.....................: FALTA!
PENDIENTE...................: FALTA!
DRENAJE.....................: FALTA!
ESCURRIMIENTO...............: FALTA!
PERMEABILIDAD...............: FALTA!
TIPO DE SUELO...............: FALTA!
COLOR ......................: FALTA!
HORIZONTE->NOMBRE(S)........: a|ac|ck
HORIZONTE->Profundidad de la muestra (cm): 0-21|21-50|50 a +
HORIZONTE->Materia Orgánica (%): 1,37|0,51|-
HORIZONTE->Carbono Orgánico (%): 0,8|0,3|-
HORIZONTE->Nitrógeno total (%): 0,13|0,08|-
HORIZONTE->Relación C/N: 6,1|3,7|-
HORIZONTE->Arcilla, <2 μ (%): 10,6|8,8|7,8
HORIZONTE->Limo, 2-50 μ (%): 39,2|38,2|38,0
HORIZONTE->Arena muy fina, 50-100 μ (%): 46,0|51,6|51,4
HORIZONTE->Arena fina, 100-250 μ (%): 3,1|0,7|2,1
HORIZONTE->Arena media, 250-500 μ (%): 0,4|0,0|0,0
HORIZONTE->Arena gruesa, 500-1000 μ (%): 0,0|0,0|0,0
HORIZONTE->Arena muy gruesa, 1-2 mm (%): 0,0|0,0|0,0
HORIZONTE->Carbonatos, CaCO3 (%): 0,0|0,0|2,9
HORIZONTE->Equivalente de humedad (%): 15,1|12,5|11,9
HORIZONTE->pH en pasta: 5,8|6,9|8,3
HORIZONTE->pH en agua (1:2,5): 6,0|7,1|8,6
HORIZONTE->Ca++: 5,9|6,9| 
HORIZONTE->Mg++: 1,2|1,1|
HORIZONTE->Na+: 0,2|0,2|0,1
HORIZONTE->K+: 1,8|1,2|0,8
HORIZONTE->H+: 1,6|0,6|
HORIZONTE->Sodio de intercambio, % (PSI): 1,9|2,0|
HORIZONTE->Suma de bases, meq/100 gr (S): 9,1|9,4|
HORIZONTE->Capacidad de intercambio catiónico, meq/100 gr (T): 10,9|10,0|8,5
HORIZONTE->Saturación con bases, % (S/T): 83,5|94,0|
